id produs 1; nume produs 1;id produs 2; nume produs 2;nume categorie
16115364;"HP EliteBook 850 G2 laptop, Intel¨ Coreª i5-5200U 2.20 GHz-es proceszorral, 15.6"", FHD, 4GB, 1TB+32 GB Flash, Intel¨ HD 520 graphics, Microsoft Windows 7/10 Pro, Magyar kioszt‡sœ billenty_zet, EzŸst";4970569;HP EliteBook 850 G2 N6Q24EA Fekete;Laptop / Notebook
16082210;"HP OMEN 15-AX003NH gaming laptop, Intel¨ Core i7 6700HQ 2.60 GHz-es processzorral, 15.6"", FHD, 16GB, 1TB + 256GB SSD, Nvidia¨ GeForce GTX965M 4GB, Microsoft Windows 10 Home, Magyar kioszt‡sœ billenty_zet, Fekete";8529142;HP 15-ax003nh X5D95EA Fekete;Laptop / Notebook
13252805;Panasonic RP-DJ1200E-K fejhallgat—, DJ t’pusœ, Fekete;2605892;PANASONIC RP-DJ1200E-K;Headphones
13142259;Panasonic RP-DJS200E-W fejhallgat—, FehŽr;2605895;PANASONIC RP-DJS200E fehŽr;Headphones
13142409;Panasonic RP-DJS200E-Y Fejhallgat—, S‡rga;2605898;PANASONIC RP-DJS200E s‡rga;Headphones
16075588;"Dell Inspiron 5559 laptop, Intel¨ Core i7-6500U 3.10 GHz-es processzorral, 15.6"", FHD, 8GB, 1TB, AMD¨ Radeon R5 M335 4GB, Windows 10 Home 64bit, Magyar kioszt‡sœ billenty_zet, SštŽtszŸrke";6505895;DELL Inspiron 15 5559 208968 EzŸst;Laptop / Notebook
13142395;Panasonic RP-HC800E-K fejhallgat—, Zajsz_rŽs, Fekete;9109449;PANASONIC RP-HC800E-K;Headphones
16075601;"Dell Inspiron 5559 laptop, Intel¨ Coreª i5-6200U 2.80GHz-es processzorral,  15.6"", HD, 4GB, 1TB, DVD-RW, AMD¨ Radeon R5 M335 4GB, Linux, Magyar kioszt‡sœ billenty_zet, EzŸst";6819911;DELL Inspiron 15 5559 210740 EzŸst;Laptop / Notebook
13142365;Panasonic RP-HS200E-A in-ear sport fŸlhallgat—, FehŽr/KŽk;8751735;PANASONIC RP-HS200E-A;Headphones
13142359;Panasonic RP-HS34E-K in-ear sport fŸlhallgat—, Fekete;2605958;PANASONIC RP-HS34E-K;Headphones
13142355;Panasonic RP-HS34E-R in-ear sport fŸlhallgat—, Piros;2605959;PANASONIC RP-HS34E-R;Headphones
16075602;"Dell Inspiron 5559 laptop, Intel¨ Coreª i5-6200U 2.80GHz-es processzorral,  15.6"", HD, 4GB, 1TB, DVD-RW, AMD¨ Radeon R5 M335 4GB, Linux, Magyar kioszt‡sœ billenty_zet, Fekete";6819915;DELL Inspiron 15 5559 210745 FŽnyes Fekete;Laptop / Notebook
13142353;Panasonic RP-HS34E-V in-ear fŸlhallgat—, Sport, Lila;2605960;PANASONIC RP-HS34E-V;Headphones
13142351;Panasonic RP-HS34E-W fŸlhallgat—, Sport, FehŽr;2605961;PANASONIC RP-HS34E-W;Headphones
13142349;Panasonic RP-HS34E-Y in-ear sport fŸlhallgat—, S‡rga;2605962;PANASONIC RP-HS34E-Y;Headphones
13142275;Panasonic RP-HV104E-K in-ear fŸlhallgat—, Fekete ;2507130;PANASONIC RP-HV104E;Headphones
16075617;"Dell Inspiron 5759 laptop, Intel¨ Core i5-6200U 2.80 GHz-es processzorral, 17.3"", HD, 8GB, 1TB, AMD¨ Radeon R5 M335 2GB, Linux, Magyar kioszt‡sœ billenty_zet, EzŸst";6819937;DELL Inspiron 17 5759 210711 EzŸst;Laptop / Notebook
16075623;"Dell Inspiron 5759 laptop, Intel¨ Core i5-6200U 2.80 GHz-es processzorral, 17.3"", HD, 8GB, 1TB, AMD¨ Radeon R5 M335 2GB, Linux, Magyar kioszt‡sœ billenty_zet, Fekete";6819940;DELL Inspiron 17 5759 210714 Fekete;Laptop / Notebook
13869424;Panasonic RP-TCM105E-A In-ear FŸlhallgat—, KŽk;9109454;PANASONIC RP-TCM105E kŽk;Headphones
13869506;Panasonic RP-TCM105E-P In-ear FŸlhallgat—, R—zsasz’n;9109451;PANASONIC RP-TCM105E r—zsasz’n;Headphones
13869511;Panasonic RP-TCM105E-W fŸlhallgat—, FehŽr;9109448;PANASONIC RP-TCM105E fehŽr;Headphones
13869559;Panasonic RP-TCM50E-K In-ear fŸlhallgat—, Fekete;9109450;PANASONIC RP-TCM105E fekete;Headphones
16075587;"Dell Inspiron 5759 laptop, Intel¨ Core i7-6500U 3.10 GHz-es processzorral, 17.3"", FHD, 8GB, 1TB, AMD¨ Radeon R5 M335 4GB, Windows 10 Home 64bit, Magyar kioszt‡sœ billenty_zet, EzŸst";6055565;DELL Inspiron 17 5759 209396 EzŸst;Laptop / Notebook
14509171;Parrot Zik 3 by Starck vezetŽk nŽlkŸli fejhallgat—, Elef‡ntcsontsz’n_;8750217;PARROT Zik 3 varott elef‡ntcsont;Headphones
16075589;"Dell Inspiron 7568 laptop, Intel¨ Core i7-6500U 3.10 GHz-es processzorral, 15.6"", FHD, 8GB, 1TB, Intel¨ HD Graphics 5500, Windows 10 Home 64bit, Magyar kioszt‡sœ billenty_zet, Fekete";6328033;DELL Inspiron 15 7568 210089 Fekete;Laptop / Notebook
16115362;"HP ProBook 430 G2 laptop, Intel¨ Coreª i5-5500U 2.40 GHz-es processzorral, 13.3"", HD, 8GB, 500GB, Intel HD 5500 Graphics, Microsoft Windows 7/8.1 Professional, Magyar kioszt‡sœ billenty_zet, EzŸst";4266319;HP ProBook 430 G2 K9K07EA;Laptop / Notebook
14509165;Parrot Zik 3 by Starck vezetŽk nŽlkŸli fejhallgat—, Fekete;9109501;PARROT Zik 3 krokodilmint‡s fekete;Headphones
14509167;Parrot Zik 3 by Starck vezetŽk nŽlkŸli fejhallgat—, Fekete, B_r;9109457;PARROT Zik 3 fekete;Headphones
15182266;"HP ProBook 450 G3 laptop Intel¨ Coreª i7-6500U 3.10 GHz-es processzorral, Skylakeª, 15.6"", Full HD, 8GB, 1TB, AMD Radeonª R7 M340/2GB, FreeDos, FŽmszŸrke, Magyar kioszt‡sœ billenty_zet";6555335;HP ProBook 450 G3 P4P30EA Fekete;Laptop / Notebook
14509170;Parrot Zik 3 by Starck vezetŽk nŽlkŸli fejhallgat—, Piros;8750218;PARROT Zik 3 krokodilmint‡s piros;Headphones
16115363;"HP ProBook 450 G3 laptop, Intel¨ Coreª i5 6200 U  2.30 GHz-es processzorral, 15.6"", HD, 8GB, 1TB, AMD¨ R7 M340 2GB, Microsoft Windows 10, Magyar kioszt‡sœ billenty_zet, Fekete";5335986;HP ProBook 450 G3 P4P00EA;Laptop / Notebook
16120524;"Lenovo 110-15ACL laptop, AMD¨ E1-7010 1.5GHz-es processzorral, 15.6"", HD, 4GB, 500GB, Intel HD Graphics, Win10 Home, Magyar billenty_zet, Fekete";8210456;"LENOVO 110 15"" 80TJ009MHV Fekete";Laptop / Notebook
16120522;"Lenovo 110-15IBR laptop, Intel¨ Celeron N3060 1.6GHz-es processzorral, 15.6"", HD,  2GB, 500GB, Intel HD Graphics, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8210452;"LENOVO 110 15"" 80T7006YHV Fekete";Laptop / Notebook
16120523;"Lenovo 110-15IBR laptop, Intel¨ Celeron N3060 1.6GHz-es processzorral, 15.6"", HD,  4GB, 500GB, Intel HD Graphics, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";7963501;"LENOVO 110 15"" 80T70070HV Fekete";Laptop / Notebook
16120525;Lenovo 110-15IBR laptop, Intel¨ Pentium N3710 1.6GHz-es processzorral, 4GB, 1000GB, Intel HD Graphics, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete;8114749;"LENOVO 110 15"" 80T70072HV Fekete";Laptop / Notebook
11188287;Samsung 32J5100 Telev’zi— 80 cm, Full HD;4533949;"SAMSUNG UE32J5100A 32"" (iPon garancia)";Televisions
16120530;"Lenovo 310-15ISK laptop, Intel¨ Coreª i7-6500U 2.5GHz-es processzorral, 15.6"", HD, 4GB, 1TB, Nvidia¨ GT 920MX 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8276135;LENOVO 310 80SM00MHHV Fekete;Laptop / Notebook
14509169;Parrot Zik 3 by Starck vezetŽk nŽlkŸli fejhallgat—, Smaragdzšld;8750216;PARROT Zik 3 krokodilmint‡s zšld;Headphones
16107987;Sencor 3218TC LED telev’zi—, 80 cm, HD;8997260;"SENCOR SLE 3218TC 32""";Televisions
16120531;"Lenovo 510-15ISK laptop, Intel¨ Coreª i7-6500U 2.5GHz-es processzorral, 15.6"", FHD, 8GB, 1TB, Nvidia¨ GT 940MX 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, FehŽr ";8210454;LENOVO 510 80SR00CEHV FehŽr;Laptop / Notebook
16108171;Sencor 40F11 LED telev’zi—, 101 cm, Full HD;8891462;"SENCOR SLE 40F11M4 40""";Televisions
16120533;"Lenovo Ideapad 100 80QQ00EXHV laptop, Intel¨ Coreª i3-5005U 2.0GHz-es processzorral, 15.6"", HD, 4GB, 1TB, Intel¨ HD, FreeDOS, Magyar kioszt‡sœ billenty_zet, Fekete";6466548;"LENOVO 100 15"" 80QQ00EXHV Fekete";Laptop / Notebook
16120534;"Lenovo Ideapad 100 80QQ018THV laptop, Intel¨ Coreª i3-5005U 2.0GHz-es processzorral, 15.6"", HD, 4GB, 500 GB, NVIDIA¨ GeForce¨ GT920M 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8964184;"LENOVO 100 15"" 80QQ018THV Fekete";Laptop / Notebook
16120532;"Lenovo Ideapad 110 80T7006XHV laptop, Intel¨ Celeron¨ Dual Coreª N3060 1.60GHz-es processzorral, 15,6"", HD, 4GB, 500GB HDD, Intel¨ HD Graphics, Windows¨ 10 Home, Magyar kioszt‡sœ billenty_zet, Fekete";8114750;"LENOVO 110 15"" 80T7006XHV Fekete";Laptop / Notebook
16120552;"Lenovo Ideapad 110 80UD003QHV laptop, Intel¨ Coreª i7-6498DU 2,50GHz-es processzorral, 15,6"", HD, 4GB, 1TB, AMD Radeonª R5 M430 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8964185;"LENOVO 110 15"" 80UD003QHV Fekete";Laptop / Notebook
16120554;"Lenovo Ideapad 110 80UD003SHV laptop, Intel¨ Coreª i7-6498DU 2,50GHz-es processzorral, 15,6"", HD, 8GB, 1TB, AMD Radeonª R5 M430 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8964186;"LENOVO 110 15"" 80UD003SHV Fekete";Laptop / Notebook
16120544;"Lenovo Ideapad 110 80UD004BHV laptop, Intel¨ Coreª i5-6200U 2,30GHz-es processzorral, 15,6"", HD, 4GB, 1TB, AMD Radeonª R5 M430 2GB, Free Dos, Magyar billenty_zet, Fekete";8964188;"LENOVO 110 15"" 80UD004BHV Fekete";Laptop / Notebook
16120538;"Lenovo Ideapad 110 80UD004DHV laptop, Intel¨ Coreª i5-6200U 2,30GHz-es processzorral, 15,6"", HD, 4GB, 500GB, Intel¨ HD Graphics 520, FreeDOS, Magyar kioszt‡sœ billenty_zet, Fekete";8964187;"LENOVO 110 15"" 80UD004DHV Fekete";Laptop / Notebook
16120542;"Lenovo Ideapad 310 80SM00MBHV laptop, Intel¨ Coreª i5-6200U 2,30GHz-es processzorral, 15,6"", HD, 4GB, 500GB, Intel¨ HD Graphics 520, FreeDOS, Magyar kioszt‡sœ billenty_zet, Fekete";8018369;LENOVO 310 80SM00MBHV Fekete;Laptop / Notebook
16120540;"Lenovo Ideapad 310 80SM00MCHV laptop Intel¨ Coreª i5-6200U 2.30GHz-es processzorral, 15,6"", HD, 4 GB, 500GB, Intel¨ HD Graphics 520, FreeDOS, FehŽr, Magyar billenty_zet";8404661;LENOVO 310 80SM00MCHV FehŽr;Laptop / Notebook
16120545;Lenovo Ideapad 310 80SM00MGHV laptop, Intel¨ Coreª i5-6200U 2,30GHz-es processzorral, 8GB, 1TB, Nvidia¨ 920MX 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, FehŽr;8404662;LENOVO 310 80SM00MGHV FehŽr;Laptop / Notebook
10426739;Philips CitiScape SHE7050PK In-ear fŸlhallgat—, R—zsasz’n;8757548;PHILIPS SHE7050 CitiScape In-Ear Headphones r—zsasz’n;Headphones
16120556;"Lenovo Ideapad 510 80SV009PHV laptop, Intel¨ Coreª i7-7500U 2,70GHz-es processzorral, 15,6"", FHD, 8GB, 1TB HDD, NVIDIA¨ GeForce¨ 940MX 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, FehŽr";9036063;LENOVO 510 80SV009PHV FehŽr;Laptop / Notebook
14420705;PHILIPS SHB3060BK/00 on - ear bluetooth fŸlhallgat—, Fekete;9110524;PHILIPS SHB3060 Bluetooth headphones;Headphones
14421105;PHILIPS SHB3060WT/00 on - ear bluetooth fŸlhallgat—, FehŽr;9110527;PHILIPS SHB3060WT/00 Bluetooth stereo headset;Headphones
14421106;PHILIPS SHB3185BK/00 on - ear bluetooth fŸlhallgat—, Fekete;9110529;PHILIPS SHB3185BK/00 Bluetooth headset;Headphones
14421108;PHILIPS SHB3185WT/00 on- ear bluetooth fŸlhallgat—, FehŽr;9110528;PHILIPS SHB3185WT/00 Bluetooth headset;Headphones
16120576;"Lenovo Ideapad 700 80RU00FNHV laptop, Intel¨ Coreª i7-6700HQ 2,60GHz-es processzorral, 15,6"", FHD, 8GB, 1TB, NVIDIA¨ GeForce¨ GTX950M 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8018364;"LENOVO 700 15"" 80RU00FNHV Fekete";Laptop / Notebook
10699456;Philips SHB4000 fejhallgat—, Bluetooth, FehŽr;9110534;PHILIPS SHB4000WT/10;Headphones
14420916;PHILIPS SHE1405BK/10 mikrofonos fŸlhallgat—, Fekete;9110537;PHILIPS SHE1405 Headphones with mic fekete;Headphones
14263544;Philips SHE2550/10 fŸlhallgat—;8751738;PHILIPS SHE2550;Headphones
13069820;PHILIPS SHE3010BK/00 In-ear FŸlhallgat—, Fekete;8751741;PHILIPS SHE3010 Earbud headphones fekete;Headphones
13069819;PHILIPS SHE3010BL/00 In-ear FŸlhallgat—, KŽk;8751743;PHILIPS SHE3010 Earbud headphones kŽk;Headphones
13069818;PHILIPS SHE3010GN/00 In-ear FŸlhallgat—, Zšld;8751744;PHILIPS SHE3010 Earbud headphones s‡rga-zšld;Headphones
13069817;Philips SHE3010PH In-ear FŸlhallgat—, R—zsasz’n;8751747;PHILIPS SHE3010 Earbud headphones r—zsasz’n;Headphones
13069816;Philips SHE3010PP In-ear FŸlhallgat—, Ibolyasz’n;8751739;PHILIPS SHE3010 Earbud headphones lila;Headphones
13069815;Philips SHE3010RD In-ear FŸlhallgat—, Piros;8751745;PHILIPS SHE3010 Earbud headphones piros;Headphones
13069814;Philips SHE3010TL In-ear FŸlhallgat—, TŸrk’zkŽk;8751743;PHILIPS SHE3010 Earbud headphones kŽk;Headphones
16120557;"Lenovo Ideapad 700 80RU00FPHV laptop, Intel¨ Coreª i7-6700HQ 2,60GHz-es processzorral, 15,6"", FHD, 4GB, 1TB, NVIDIA¨ GeForce¨ GTX950M 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, FehŽr";8018366;"LENOVO 700 15"" 80RU00FPHV FehŽr";Laptop / Notebook
13069813;Philips SHE3010WT In-ear FŸlhallgat—, FehŽr;8751740;PHILIPS SHE3010 Earbud headphones fehŽr;Headphones
16120546;"Lenovo Ideapad 700 80RU00LBHV laptop, Intel¨ Coreª i5-6300HQ 2,30GHz-es processzorral, 15,6"", FHD, 4GB, 256GB SSD, Nvidia¨ GTX 950M 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";8964026;"LENOVO 700 15"" 80RU00LBHV Fekete";Laptop / Notebook
16115682;"HP 250 G4 T6Q92EA laptop, Intel¨ Celeron N3050 dual 1.60 GHz-es processzorral, 15.6"", HD, 8GB, 128GB SSD, Intel HD graphics, Microsoft Windows 10 home 64bit, Magyar kioszt‡sœ billenty_zet, Fekete";7162503;HP 250 G4 T6Q92EA Fekete;Laptop / Notebook
16115369;"HP 250 G4 T6Q97EA laptop, Intel¨ Celeron N3050 dual 1.60 GHz-es processzorral, 15.6"", HD, 4GB , 128GB SSD, Intel HD graphics, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";7162504;HP 250 G4 T6Q97EA Fekete;Laptop / Notebook
16082228;"HP OMEN 17-W005NH gaming laptop, Intel¨ Core i7 6700HQ 2.60 GHz-es processzorral, 17.3"", FHD, 16GB, 1TB + 256GB SSD, Nvidia¨ GeForce GTX965M 4GB, Microsoft Windows 10 Home, Magyar kioszt‡sœ billenty_zet, Fekete";8499515;HP Omen 17-w005nh X5X90EA Fekete;Laptop / Notebook
11005270;Philips SHE3800PK/00 in-ear fŸlhallgat—, R—zsasz’n;8757533;PHILIPS SHE3800 r—zsasz’n;Headphones
11005271;Philips SHE3800PP/00 in-ear fŸlhallgat—, Lila;8757542;PHILIPS SHE3800 lila;Headphones
16115360;"HP Pavilion 15-AB206NH laptop, Intel¨ Coreª i5-5200U 2.20 GHz-es processzorral, 15.6"", HD, 4GB, 1TB, Nvidia¨ GeForce¨ 940M, Microsoft Windows 10, Magyar kioszt‡sœ billenty_zet, Fekete";5209779;HP Pavilion 15-ab206nh P1E93EA Fekete;Laptop / Notebook
11005273;Philips SHE3800TQ/00 in-ear fŸlhallgat—, TŸrkiz;8757537;PHILIPS SHE3800 vil‡goskŽk;Headphones
16115361;"HP Pavilion 15-AC136NH laptop, Intel¨ Celeron N3050 dual 1.60 GHz-es processzorral, 15.6"", FHD, 4GB, 128GB SSD, Intel HD Ghrapics, Microsoft Windows 10, Magyar kioszt‡sœ billenty_zet, KŽk";6820114;HP 15-ac136nh V4M13EA KŽk;Laptop / Notebook
11005260;Philips SHE3900BL/00 in-ear fŸlhallgat—, KŽk;8757536;PHILIPS SHE3900 In-Ear Headphones kŽk;Headphones
11005263;Philips SHE3900PK/00 in-ear fŸlhallgat—, R—zsasz’n;8757544;PHILIPS SHE3900 In-Ear Headphones r—zsasz’n;Headphones
16115383;"HP Pavilion 17-G154NH laptop, AMD¨ A10 8780P 2.0 GHz-es processzorral, 17.3"", FHD, 8GB, 1TB, AMD¨ R7M360 2GB, Free Dos, Magyar kioszt‡sœ billenty_zet, H—fehŽr";6412263;HP Pavilion 17-g154nh V2G97EA FehŽr;Laptop / Notebook
16120547;"Lenovo Ideapad 700 80RU00LCHV laptop, Intel¨ Coreª i5-6300HQ 2,30GHz-es processzorral, 15,6"", FHD, 4GB, 1TB, Nvidia¨ GTX 950M 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, FehŽr";8964025;"LENOVO 700 15"" 80RU00LCHV FehŽr";Laptop / Notebook
13069812;Philips SHE8100BK/00 In-ear FŸlhallgat—, Fekete;8757535;PHILIPS SHE8100 In-Ear Headphones fekete;Headphones
13069811;Philips SHE8100BS/00 In-ear FŸlhallgat—, Aranys‡rga/Fekete;8757545;PHILIPS SHE8100 In-Ear Headphones fekete-arany;Headphones
13069810;Philips SHE8100GD/00 In-ear FŸlhallgat—, Aranys‡rga/FehŽr;8757546;PHILIPS SHE8100 In-Ear Headphones fehŽr-arany;Headphones
13069809;Philips SHE8100SL/00 In-ear FŸlhallgat—, EzŸstszŸrke;8757539;PHILIPS SHE8100 In-Ear Headphones fehŽr-ezŸst;Headphones
16120550;"Lenovo Ideapad 710S 80SW008EHV laptop, Intel¨ Coreª i5-6200U 2,30GHz-es processzorral, 13,3"", FHD, 8GB, 256GB SSD, Intel¨ HD Graphics 520, Windows¨ 10 Home, Magyar kioszt‡sœ billenty_zet, EzŸst";8123952;"LENOVO 710S 13"" 80SW008EHV EzŸst";Laptop / Notebook
16120535;"Lenovo Ideapad 710S 80SW00AFHV laptop, Intel¨ Coreª i3-6100U 2.30GHz-es processzorral, 13.3"", FHD, 8GB, 256GB SSD,  Intel¨ HD Graphics 520, Windows¨ 10 Home, Arany, Magyar billenty_zet";8404665;"LENOVO 710S 13"" 80SW00AFHV Arany";Laptop / Notebook
16120559;"Lenovo Ideapad Y700 80NV00X2HV laptop, Intel¨ Coreª i7-6700HQ 2,60GHz-es processzorral, 15,6"", FHD, 8GB, 1TB HDD, Nvidia¨ GTX 960M 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";9035885;"LENOVO Y700 15"" 80NV00X2HV Fekete";Laptop / Notebook
13069797;Philips SHL3165BK fejhallgat—, Fekete;9110547;PHILIPS SHL3165 FŸlhallgat— mikrofonnal fekete;Headphones
15458830;Philips SHL3165WT/00 audio On-Ear fejhallgat—, FehŽr;9110540;PHILIPS SHL3165 FŸlhallgat— mikrofonnal fehŽr;Headphones
13069794;Philips SHL3565BK/00 fejhallgat—, Fekete;9110542;PHILIPS SHL3565 Headphone with Mic fekete;Headphones
16120560;"Lenovo Ideapad Y700 80NV00X5HV laptop, Intel¨ Coreª i7-6700HQ 2.60GHz-es processzorral, 15.6"", FHD, 8GB, 1TB + 256GB SSD, Nvidia¨ GTX 960M 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";9035888;"LENOVO Y700 15"" 80NV00X5HV Fekete";Laptop / Notebook
14421114;PHILIPS SHL3850NC/00 on-ear fŸlhallgat—, Fekete;9110544;PHILIPS SHL3850NC Noise-cancelling headphone;Headphones
16120549;"Lenovo Ideapad Y700 80NV00X7HV laptop, Intel¨ Coreª i5-6300HQ 2,30GHz-es processzorral, 15,6"", FHD, 8GB, 1 TB, NVIDIA¨ GeForce¨ GTX960M 4GB, Free Dos, Magyar kioszt‡sœ billenty_zet, Fekete";9035886;"LENOVO Y700 15"" 80NV00X7HV Fekete";Laptop / Notebook
13069788;Philips SHQ3300PK in-ear fŸlhallgat—, R—zsasz’n/SzŸrke;8757550;PHILIPS SHQ3300 ActionFit Sports headphones szŸrke-r—zsasz’n;Headphones
16120537;"Lenovo Ideapad Yoga 510  80S80026HV laptop, Intel¨ Coreª i3-6100U 2,30GHz-es processzorral, 15.6"", FHD, 4GB, 1TB HDD, Intel¨ HD Graphics 520,Windows¨ 10 Home, magyar kioszt‡sœ billenty_zet, Fekete";8179460;"LENOVO Yoga 510 14"" 80S80026HV Fekete";Laptop / Notebook
13069785;Philips SHQ4305WS in-ear fŸlhallgat—, Fekete/FehŽr;9110665;PHILIPS SHQ4305WS Sports headphones with mic;Headphones
16120548;"Lenovo Ideapad Yoga 510 80S80028HV laptop, Intel¨ Coreª i5-6200U 2,30GHz-es processzorral, 15,6"" FHD, 8 GB, 1TB, AMD Radeonª R2 M255 2GB, Windows¨ 10 Home, Magyar kioszt‡sœ billenty_zet, Fekete";8018373;"LENOVO Yoga 510 15"" 80S80028HV Fekete";Laptop / Notebook
15190528;"Lenovo Thinkpad X260 laptop, Intel¨ Coreª i5-6200U 2.30- 2.80 GHz-es processzorral, 12.5"", HD, 4GB, 500GB, Intel¨ HD Graphics 520, Microsoft Windows 7 Pro & Microsoft Windows 10 Pro, Fekete, Magyar kioszt‡sœ billenty_zet";6859203;LENOVO ThinkPad X260 20F60025HV Fekete;Laptop / Notebook
15190515;"Lenovo Thinkpad X260 laptop, Intel¨ Coreª i7-6500U 3.10 GHz-es processzorral, 12.5"", HD, 8GB, 512GB, Intel¨ HD Graphics 520, Microsoft Windows 7 Pro & Microsoft Windows 10 Pro, Fekete, Magyar kioszt‡sœ billenty_zet";7035348;LENOVO ThinkPad X260 20F60028HV Fekete;Laptop / Notebook
13069738;Sennheiser CX 1.00 fŸlhallgat—, Fekete;8752309;SENNHEISER CX 1.00 fekete;Headphones
13353231;Sennheiser CX 1.00 In Ear fŸlhallgat—, FehŽr;8752314;SENNHEISER CX 1.00 fehŽr;Headphones
13069736;Sennheiser CX 2.00G Android-hoz, FehŽr;9110578;SENNHEISER CX 2.00G fehŽr;Headphones
13069737;Sennheiser CX 2.00G Android-hoz, Fekete;9110581;SENNHEISER CX 2.00G fekete;Headphones
12861432;Sennheiser HD 205 II audi— fejhallgat—, Fekete/SzŸrke;2506181;SENNHEISER HD 205 II;Headphones
13069723;Sennheiser RS 110-8 II wireless fejhallgat—, Fekete/SzŸrke;2506252;SENNHEISER RS 110 II;Headphones
10409321;Sony MDR-RF865RK fejhallgat—, Fekete;3408858;SONY MDR-RF865RK;Headphones
10408343;Sony MDR-V150 Fejhallgat—;2637339;SONY MDR-V150 fekete;Headphones
13548241;Sony MDR-XB50APB fŸlhallgat—, telefon vezŽrlŽs, Extra Bass, Fekete;9110606;SONY MDR-XB50AP fekete;Headphones
10424295;BenQ 3D W750 projektor, FehŽr;8347845;BENQ W750;Projectors
13142257;Microsoft Windows 10 Home, 32 bit, Angol, OEM, DVD;9134017;MICROSOFT Windows 10 Home 32bit  OEM  angol;Operating Systems
13205289;Microsoft Windows 10 Home, 32/64 bit, Angol, Retail, USB;9134069;MICROSOFT Windows 10 Home 32/64bit USB angol;Operating Systems
12975394;Sony MDR-ZX660AP fejhallgat—, FehŽr;9110761;SONY MDR-ZX660AP fehŽr;Headphones
12975390;Sony MDR-ZX660AP fejhallgat—, Fekete;9110756;SONY MDR-ZX660AP fekete;Headphones
12975393;Sony MDR-ZX660AP fejhallgat—, KŽk;9110758;SONY MDR-ZX660AP kŽk;Headphones
13142245;Microsoft Windows 10 Pro, 32 bit, Angol, OEM, DVD;9134329;MICROSOFT Windows 10 Pro 32bit  OEM  angol;Operating Systems
12975391;Sony MDR-ZX660AP fejhallgat—, Narancss‡rga;9110778;SONY MDR-ZX660AP narancss‡rga;Headphones
13205291;Microsoft Windows 10 Pro, 32/64 bit, Angol, Retail, USB;9134332;MICROSOFT Windows 10 Pro 32/64bit USB angol;Operating Systems
13142248;Microsoft Windows 10 Pro, 64 bit, Angol, OEM, DVD;9134340;MICROSOFT Windows 10 Pro 64bit  OEM  angol;Operating Systems
13069783;Sony MDR-ZX660APG fejhallgat—, Zšld;9110759;SONY MDR-ZX660AP zšld;Headphones
10442426;Microsoft Windows 8.1 Pro, 32 bit, Angol, OEM, DVD;9134344;MICROSOFT Windows 8.1 Pro 32bit Angol OEM;Operating Systems
10442429;Microsoft Windows 8.1 Pro, 64 bit, Angol, OEM, DVD;9134706;MICROSOFT Windows 8.1 Pro 64bit Angol OEM;Operating Systems
10442422;Microsoft Windows 8.1, 64 bit, English, OEM, DVD;9135888;MICROSOFT Windows 8.1 64bit Angol OEM;Operating Systems
16120526;Lenovo ThinkCentre S510 SFF asztali sz‡m’t—gŽp, Intel¨ Coreª i3-6100 3.7GHz-es processzorral, 4GB, 500GB, Intel HD Graphics, Free Dos, Fekete;8766364;LENOVO S510 SFF 10KY000EHX;Desktop PC
16120529;Lenovo ThinkCentre S510 SFF asztali sz‡m’t—gŽp, Intel¨ Coreª i3-6100 3.7GHz-es processzorral, 4GB, 500GB, Intel HD Graphics, Win 10 professional, Fekete;8766371;LENOVO S510 SFF 10KY000FHX;Desktop PC
15477600;HP 280 G2 Minitower asztali sz‡m’t—gŽp Intel¨ Coreª i3-6100 3.70Ghz-es processzorral, Skylakeª, 4GB, 500GB, DVD-RW, Intel¨ HD Graphics, Free DOS, Fekete, egŽr + billenty_zet;8766405;HP 280 G2 V7Q89EA;Desktop PC
10424717;Canon CL-38 tintapatron, Sz’nes;8645545;CANON CL-38 EREDETI;Cartridges, toners and other fittings
10424682;Canon CL-41 patron, Sz’nes;8645547;CANON CL-41 EREDETI;Cartridges, toners and other fittings
10408120;Canon CL-51 tintapatron, Sz’nes;8645548;CANON CL-51 EREDETI;Cartridges, toners and other fittings
10682438;Sony MDREX450APH.CE7 In-ear fŸlhallgat—, Telefonos vezŽrlŽs, SzŸrke;9110611;SONY MDR-EX450AP fehŽr;Headphones
